BU_CODE,LE,CH_CODE,LC_CODE,DEPT,BR_CODE,PL_CODE,CUSTOMER,SKU,INVORG,ACCOUNT,Sep,Oct,Nov,Dec,Jan,Feb
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_HOME DEPOT CANADA,S1959050,IO959,GrossUnits,900,1000,1100,2700,1344,1300
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_HOME DEPOT CANADA,S1959049,IO959,GrossUnits,1000,1000,800,1600,600,600
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_HOME DEPOT CANADA,S1959048,IO959,GrossUnits,300,600,600,2300,900,700
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_HOME DEPOT CANADA,S1959047,IO959,GrossUnits,1840,2200,1700,3600,1800,1900
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_HOME HARDWARE STORES LIMITED,S1959095,IO959,GrossUnits,400,420,300,270,400,240
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_HOME HARDWARE STORES LIMITED,S1959050,IO959,GrossUnits,400,300,420,470,300,270
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_HOME HARDWARE STORES LIMITED,S1959049,IO959,GrossUnits,,900,1800,1700,1100,1000
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_HOME HARDWARE STORES LIMITED,S1959048,IO959,GrossUnits,,500,600,660,500,500
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_HOME HARDWARE STORES LIMITED,S1959047,IO959,GrossUnits,,1000,1900,1250,1200,1200
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_RONA INC.,S1959095,IO959,GrossUnits,50,34,30,40,30,40
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_CANAC-MARQUIS GRENIER LTD,S1959050,IO959,GrossUnits,592,264,186,936,228,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_CANAC-MARQUIS GRENIER LTD,S1959049,IO959,GrossUnits,514,556,726,618,156,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_CANAC-MARQUIS GRENIER LTD,S1959048,IO959,GrossUnits,300,126,600,100,124,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_CANAC-MARQUIS GRENIER LTD,S1959047,IO959,GrossUnits,304,508,624,484,240,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_GROUPE BMR,S1959050,IO959,GrossUnits,,,,,,144
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL382,CG_GROUPE BMR,S1959049,IO959,GrossUnits,,,,,,20
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL333,CG_HOME HARDWARE STORES LIMITED,S1582178,IO959,GrossUnits,,24,24,24,24,24
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL333,CG_HOME HARDWARE STORES LIMITED,S1591101,IO959,GrossUnits,,50,50,50,50,50
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL333,CG_RONA INC.,S1582178,IO959,GrossUnits,,,40,,40,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL333,CG_RONA INC.,S1591101,IO959,GrossUnits,,4,,4,,4
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL333,CG_RONA INC.,S1791364,IO959,GrossUnits,4,,4,,4,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL333,"CG_LOWES COMPANIES CANADA,ULC",S1582178,IO959,GrossUnits,100,,100,,100,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL332,CG_HOME HARDWARE STORES LIMITED,S2123233,IO959,GrossUnits,100,100,80,30,50,60
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL332,CG_RONA INC.,S2123233,IO959,GrossUnits,50,50,24,,24,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL332,CG_GROUPE BMR,S2123233,IO959,GrossUnits,,40,,10,,12
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL332,"CG_LOWES COMPANIES CANADA,ULC",S2123233,IO959,GrossUnits,,,130,,130,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL381,CG_HOME DEPOT CANADA,S1539672,IO959,GrossUnits,64,,,,,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL381,CG_HOME DEPOT CANADA,S1766304,IO959,GrossUnits,190,300,200,600,600,670
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL381,CG_HOME DEPOT CANADA,S1591149,IO959,GrossUnits,110,,,,,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL381,CG_RONA INC.,S1539667,IO959,GrossUnits,24,12,20,20,20,12
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL381,CG_CANAC-MARQUIS GRENIER LTD,S1765330,IO959,GrossUnits,48,120,100,78,40,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL381,CG_CANAC-MARQUIS GRENIER LTD,S1539667,IO959,GrossUnits,80,102,84,60,112,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL381,CG_CANAC-MARQUIS GRENIER LTD,S1539672,IO959,GrossUnits,58,60,66,40,100,100
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL381,CG_CANAC-MARQUIS GRENIER LTD,S1766304,IO959,GrossUnits,200,64,116,60,50,50
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL386,CG_HOME DEPOT CANADA,S1859499,IO959,GrossUnits,500,600,600,1000,500,500
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL386,CG_HOME HARDWARE STORES LIMITED,S1859499,IO959,GrossUnits,24,270,200,200,200,200
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL386,CG_RONA INC.,S1859499,IO959,GrossUnits,219,,234,197,300,400
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME DEPOT CANADA,S1513300,IO959,GrossUnits,130,,,,,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME DEPOT CANADA,S1584109,IO959,GrossUnits,160,,,,,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME DEPOT CANADA,S1835347,IO959,GrossUnits,60,100,340,400,320,300
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME DEPOT CANADA,S2011194,IO959,GrossUnits,,1600,500,500,500,500
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME DEPOT CANADA,S2095238,IO959,GrossUnits,,1600,900,2000,1600,800
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME DEPOT CANADA,S2049409,IO959,GrossUnits,300,100,400,600,600,600
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME DEPOT CANADA,S2165151,IO959,GrossUnits,,1000,400,700,400,700
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_HOME DEPOT CANADA,S2095239,IO959,GrossUnits,,800,200,500,350,250
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL383,CG_CANAC-MARQUIS GRENIER LTD,S1835347,IO959,GrossUnits,60,62,146,72,86,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL384,CG_HOME DEPOT CANADA,S2003190,IO959,GrossUnits,64,200,500,620,800,730
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL384,CG_CANAC-MARQUIS GRENIER LTD,S2003190,IO959,GrossUnits,60,120,120,72,52,40
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL384,CG_GROUPE BMR,S2003190,IO959,GrossUnits,,,,32,,20
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL361,CG_HOME HARDWARE STORES LIMITED,S2016136,IO959,GrossUnits,,,,,,2000
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B617,PL385,CG_HOME DEPOT CANADA,S1585080,IO959,GrossUnits,66,,200,200,200,200
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL341,CG_HOME HARDWARE STORES LIMITED,S1402136,IO959,GrossUnits,154,130,240,200,140,120
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL346,CG_HOME DEPOT CANADA,S1772309,IO959,GrossUnits,500,500,500,900,550,500
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL346,CG_HOME HARDWARE STORES LIMITED,S1401703,IO959,GrossUnits,130,400,400,500,330,330
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL346,CG_RONA INC.,S1401703,IO959,GrossUnits,176,238,520,156,120,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL346,CG_RONA INC.,S1772309,IO959,GrossUnits,60,90,90,40,20,60
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL346,CG_CANAC-MARQUIS GRENIER LTD,S1401703,IO959,GrossUnits,756,,60,348,280,132
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL385,CG_HOME DEPOT CANADA,S2271183,IO959,GrossUnits,,1000,,400,,400
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B622,PL385,CG_HOME HARDWARE STORES LIMITED,S2271183,IO959,GrossUnits,600,,100,,100,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B610,PL036,CG_HOME HARDWARE STORES LIMITED,S2030150,IO959,GrossUnits,80,40,30,20,15,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B610,PL036,CG_HOME HARDWARE STORES LIMITED,S2150191,IO959,GrossUnits,150,130,120,100,100,100
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B610,PL037,CG_HOME HARDWARE STORES LIMITED,S2152137,IO959,GrossUnits,30,30,30,30,,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B610,PL037,CG_HOME HARDWARE STORES LIMITED,S2150193,IO959,GrossUnits,,100,,100,,66
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL302,CG_HOME HARDWARE STORES LIMITED,S1403864,IO959,GrossUnits,,,,60,12,14
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL302,CG_RONA INC.,S1403864,IO959,GrossUnits,60,120,48,48,,12
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL302,CG_CANAC-MARQUIS GRENIER LTD,S1403864,IO959,GrossUnits,24,36,36,72,12,
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL301,CG_HOME HARDWARE STORES LIMITED,S1403669,IO959,GrossUnits,,,44,100,100,24
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL344,CG_HOME HARDWARE STORES LIMITED,S1607265,IO959,GrossUnits,80,160,160,220,180,130
BU5200,NoLegalEntity,Chnl14,L120,MarginDept,B628,PL345,CG_CANAC-MARQUIS GRENIER LTD,S1854313,IO959,GrossUnits,64,48,104,80,64,64
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL362,CG_BENELUX ALL OTHER,S1399195,IO663,GrossUnits,,,,,,500
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL362,CG_BENELUX ALL OTHER,S2157198,IO663,GrossUnits,,,,,,3000
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL363,CG_BENELUX ALL OTHER,S1633299,IO663,GrossUnits,,,,,,126.6968326
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL331,CG_BENELUX ALL OTHER,S2123264,IO663,GrossUnits,20,10,10,10,10,10
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL330,CG_BENELUX ALL OTHER,S2123694,IO663,GrossUnits,5,,,5,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL386,CG_BENELUX ALL OTHER,S1398134,IO663,GrossUnits,500,200,500,500,150,204
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL374,CG_BENELUX ALL OTHER,S1541624,IO663,GrossUnits,118.1818182,39.39393939,78.78787879,78.78787879,94.54545455,28.36363636
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL374,CG_BENELUX ALL OTHER,S1541626,IO663,GrossUnits,553.8780504,258.4764235,258.4764235,258.4764235,332.3268302,17.72409761
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B617,PL374,CG_BENELUX ALL OTHER,S1541628,IO663,GrossUnits,418.7737425,152.2813609,190.3517011,190.3517011,266.4923816,13.70532248
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL322,CG_BENELUX ALL OTHER,S1400858,IO663,GrossUnits,799.4057146,1344.513847,1472.844932,1544.545694,1571.125822,1196.880058
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL321,CG_BENELUX ALL OTHER,S1400328,IO663,GrossUnits,533.1377792,585.2593718,430.5150463,,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL321,CG_BENELUX ALL OTHER,S1563855,IO663,GrossUnits,373.0053104,424.5987567,648.9190904,262.1865592,297.7612477,278.1932236
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL321,CG_BENELUX ALL OTHER,S1948251,IO663,GrossUnits,4.598083081,4.110524168,8.42255271,10.76013793,16.27906977,16.27906977
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL321,CG_BENELUX ALL OTHER,S2021177,IO663,GrossUnits,3200,2400,1800,1200,2400,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S1834329,IO663,GrossUnits,283.1052659,167.2450232,214.4747725,142.9831817,212.8464526,213.0442372
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S1876172,IO663,GrossUnits,50,50,150,150,150,50
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S2014187,IO663,GrossUnits,105.6213018,126.8434877,132.0266272,171.6346154,316.8639053,92.41863905
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S2028160,IO663,GrossUnits,150,500,500,250,500,250
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL323,CG_BENELUX ALL OTHER,S2233257,IO663,GrossUnits,,3600,,,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL320,CG_BENELUX ALL OTHER,S1401767,IO663,GrossUnits,594.5684897,1212.051466,1970.699249,1101.711378,2432.85559,1393.013484
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL320,CG_BENELUX ALL OTHER,S1402104,IO663,GrossUnits,437.2837019,553.0804896,278.3490034,331.0529155,383.383057,391.6620954
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL324,CG_BENELUX ALL OTHER,S2165284,IO663,GrossUnits,,,,300,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL308,CG_BENELUX ALL OTHER,S2095419,IO663,GrossUnits,736.1535695,736.1535695,1493.682969,2061.229995,588.9228556,1626.802751
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL390,CG_BENELUX ALL OTHER,S1846589,IO663,GrossUnits,553.9091916,304.1174939,477.0321152,400.1550388,467.2283529,446.4784053
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL390,CG_BENELUX ALL OTHER,S1852312,IO663,GrossUnits,30,100,100,125,100,100
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL390,CG_BENELUX ALL OTHER,S1952135,IO663,GrossUnits,58.57312723,117.1462545,117.1462545,117.1462545,117.1462545,117.1462545
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL390,CG_BENELUX ALL OTHER,S1994438,IO663,GrossUnits,593.8016529,593.8016529,742.2520661,643.285124,494.8347107,296.8133428
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL313,CG_BENELUX ALL OTHER,S1860347,IO663,GrossUnits,372.8279748,372.8279748,466.0349685,559.2419623,372.8279748,372.8279748
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL313,CG_BENELUX ALL OTHER,S2049347,IO663,GrossUnits,600,400,200,300,300,300
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL312,CG_BENELUX ALL OTHER,S2123164,IO663,GrossUnits,100,300,100,300,100,200
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B612,PL391,CG_BENELUX ALL OTHER,S1594266,IO663,GrossUnits,345,,,,,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL348,CG_BENELUX ALL OTHER,S1948341,IO663,GrossUnits,347.9110713,397.6126529,397.6126529,298.2094897,248.5079081,248.5079081
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL343,CG_BENELUX ALL OTHER,S2062212,IO663,GrossUnits,700,800,1000,650,600,500
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL343,CG_BENELUX ALL OTHER,S2062215,IO663,GrossUnits,200,100,100,50,50,50
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL343,CG_BENELUX ALL OTHER,S2157338,IO663,GrossUnits,200,300,100,200,100,100
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL343,CG_BENELUX ALL OTHER,S2180137,IO663,GrossUnits,300,360,400,360,500,300
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL343,CG_BENELUX ALL OTHER,S2266197,IO663,GrossUnits,,,,,,300
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL302,CG_BENELUX ALL OTHER,S1948306,IO663,GrossUnits,596.3684489,1827.580731,2404.711488,861.7848578,757.8332819,574.5232385
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL302,CG_BENELUX ALL OTHER,S1955138,IO663,GrossUnits,1328.305661,1363.384995,2746.11812,1374.65363,1623.79332,1355.789966
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL344,CG_BENELUX ALL OTHER,S2011251,IO663,GrossUnits,,,350,200,200,300
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL344,CG_BENELUX ALL OTHER,S2205340,IO663,GrossUnits,300,200,250,300,200,150
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL342,CG_BENELUX ALL OTHER,S1866332,IO663,GrossUnits,80,120,120,120,120,120
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL342,CG_BENELUX ALL OTHER,S1948378,IO663,GrossUnits,113.5458167,170.3187251,283.8645418,227.0916335,283.8645418,227.0916335
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B628,PL345,CG_BENELUX ALL OTHER,S1958698,IO663,GrossUnits,,48,150,48,48,48
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2046178,IO663,GrossUnits,11,25,13,8,18,1
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2123214,IO663,GrossUnits,9,14,3,3,11,3
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2209147,IO663,GrossUnits,60,60,60,18,30,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2209148,IO663,GrossUnits,60,60,60,18,30,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S1958856,IO663,GrossUnits,7,7,6,6,1,7
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S1958858,IO663,GrossUnits,1,1,1,1,1,2
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL013,CG_BENELUX ALL OTHER,S2262146,IO663,GrossUnits,50,50,50,50,50,50
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL021,CG_BENELUX ALL OTHER,S2032332,IO663,GrossUnits,100,40,16,9,16,3
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL021,CG_BENELUX ALL OTHER,S1997147,IO663,GrossUnits,60,60,60,30,30,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL012,CG_BENELUX ALL OTHER,S2095406,IO663,GrossUnits,4,5,2,2,1,
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B920,PL012,CG_BENELUX ALL OTHER,S2205308,IO663,GrossUnits,120,90,120,90,60,90
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL013,CG_BENELUX ALL OTHER,S2205263,IO663,GrossUnits,100,100,100,400,200,200
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL013,CG_BENELUX ALL OTHER,S2215220,IO663,GrossUnits,100,100,300,600,200,200
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL016,CG_BENELUX ALL OTHER,S1939322,IO663,GrossUnits,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL016,CG_BENELUX ALL OTHER,S1941136,IO663,GrossUnits,35.48387097,14.19354839,70.96774194,70.96774194,14.19354839,14.19354839
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S1958567,IO663,GrossUnits,1.97260274,0.0444,0.0495,1.97260274,0.136986301,0.0495
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2150260,IO663,GrossUnits,128.7449393,101.8224034,341.3163641,25.72560071,42.85005478,32.11324943
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2205266,IO663,GrossUnits,700,700,800,800,600,700
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL021,CG_BENELUX ALL OTHER,S2150195,IO663,GrossUnits,529.9793367,734.6717737,716.432145,900,711.9812429,831.9045142
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B120,PL012,CG_BENELUX ALL OTHER,S2049280,IO663,GrossUnits,1.578947368,1.578947368,34.10526316,1.578947368,1.578947368,1.578947368
BU5300,NoLegalEntity,Chnl10,L242,MarginDept,B165,PL013,CG_BENELUX ALL OTHER,S2205270,IO663,GrossUnits,62,62,200,50,100,50
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S1399195,IO663,GrossUnits,360,,,,,4700
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S2157199,IO663,GrossUnits,76,,,,,200
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL362,CG_FRANCE ALL OTHER,S2046216,IO663,GrossUnits,,,,,,1800
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL363,CG_FRANCE ALL OTHER,S1633297,IO663,GrossUnits,160,,,50,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL363,CG_FRANCE ALL OTHER,S1633299,IO663,GrossUnits,220,,,66,,500
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL363,CG_FRANCE ALL OTHER,S1868313,IO663,GrossUnits,110,,,26,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL331,CG_FRANCE ALL OTHER,S1633311,IO663,GrossUnits,,,10,,10,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL331,CG_FRANCE ALL OTHER,S2123264,IO663,GrossUnits,24,12,26,,26,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL330,CG_FRANCE ALL OTHER,S1633337,IO663,GrossUnits,,,4,,4,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL330,CG_FRANCE ALL OTHER,S1633338,IO663,GrossUnits,,,4,,4,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL330,CG_FRANCE ALL OTHER,S1835565,IO663,GrossUnits,,,4,,4,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL333,CG_FRANCE ALL OTHER,S1846448,IO663,GrossUnits,6,,30,,24,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL361,CG_FRANCE ALL OTHER,S1633335,IO663,GrossUnits,90,,,66,,200
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL361,CG_FRANCE ALL OTHER,S1859557,IO663,GrossUnits,116,,,66,,200
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL361,CG_FRANCE ALL OTHER,S1843320,IO663,GrossUnits,480,,,10,,900
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B617,PL360,CG_FRANCE ALL OTHER,S1985380,IO663,GrossUnits,36,,,,,100
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL330,CG_FRANCE ALL OTHER,S1994331,IO663,GrossUnits,,,4,,4,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL322,CG_FRANCE ALL OTHER,S1400858,IO663,GrossUnits,8168,14486,14468,7486,14368,14386
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL322,CG_FRENCH COMMISSIONAIRE,S1400858,IO664,GrossUnits,7000,9000,9000,2000,7000,7000
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1400328,IO663,GrossUnits,5024,6000,,,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1400326,IO663,GrossUnits,600,600,1800,1200,,
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1563855,IO663,GrossUnits,2158,3050,3960,1614,3902,3926
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S1948251,IO663,GrossUnits,100,100,100,100,100,100
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRANCE ALL OTHER,S2021177,IO663,GrossUnits,480,450,370,450,370,370
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRENCH COMMISSIONAIRE,S1563855,IO664,GrossUnits,2500,3500,2500,1500,3000,3500
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL321,CG_FRENCH COMMISSIONAIRE,S2021177,IO664,GrossUnits,4000,4000,3000,2000,4000,4000
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRANCE ALL OTHER,S1834329,IO663,GrossUnits,662,1408,958,658,1868,1468
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRANCE ALL OTHER,S2014187,IO663,GrossUnits,220,110,100,100,148,148
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRANCE ALL OTHER,S2028160,IO663,GrossUnits,86,86,92,86,86,86
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRENCH COMMISSIONAIRE,S1834329,IO664,GrossUnits,2000,1500,2500,2000,3000,3500
BU5300,NoLegalEntity,Chnl10,L220,MarginDept,B612,PL323,CG_FRENCH COMMISSIONAIRE,S2028160,IO664,GrossUnits,1500,1800,1800,500,1500,1500
